ticker,date,close,shares,exposure,sharetrades,tradevalue,commission,interest,short_borrow_cost,margin_call
GLD,2013-12-12,118.29000000000003,6843,809458.4700000002,0,0,0,0,-0,FALSE
VIXY,2013-12-12,50671.74700000017,0,0,0,0,0,0,-0,FALSE
SVXY,2013-12-12,61.32500000000021,0,0,0,0,0,0,-0,FALSE
Cash,2013-12-13,0,0,-1985827.618736559,0,-0,0,-0,0,FALSE
VTI,2013-12-13,74.65900000000002,21223,1584487.9570000004,0,0,0,0,-0,FALSE
TLT,2013-12-13,72.42000000000002,21075,1526251.5000000002,0,0,0,0,-0,FALSE
GLD,2013-12-13,119.38000000000002,6843,816917.3400000002,0,0,0,0,-0,FALSE
VIXY,2013-12-13,50767.74600000018,0,0,0,0,0,0,-0,FALSE
SVXY,2013-12-13,61.18500000000021,0,0,0,0,0,0,-0,FALSE
Cash,2013-12-16,0,0,-1985827.618736559,0,-0,0,-0,0,FALSE
VTI,2013-12-16,75.183,21223,1595608.8090000001,0,0,0,0,-0,FALSE
TLT,2013-12-16,72.15300000000003,21075,1520624.4750000008,0,0,0,0,-0,FALSE
GLD,2013-12-16,119.69000000000003,6843,819038.6700000002,0,0,0,0,-0,FALSE
VIXY,2013-12-16,50847.74600000016,0,0,0,0,0,0,-0,FALSE
SVXY,2013-12-16,61.17000000000021,0,0,0,0,0,0,-0,FALSE
Cash,2013-12-17,0,0,-1985827.618736559,0,-0,0,-0,0,FALSE
VTI,2013-12-17,74.95699999999998,21223,1590812.4109999996,0,0,0,0,-0,FALSE
TLT,2013-12-17,72.47600000000003,21075,1527431.7000000007,0,0,0,0,-0,FALSE
GLD,2013-12-17,118.65000000000005,6843,811921.9500000003,0,0,0,0,-0,FALSE
VIXY,2013-12-17,50623.74700000018,0,0,0,0,0,0,-0,FALSE
SVXY,2013-12-17,61.33500000000023,0,0,0,0,0,0,-0,FALSE
Cash,2013-12-18,0,0,-2093561.584736559,0,-107730.76000000002,0,-0,0,FALSE
VTI,2013-12-18,76.16899999999998,21223,1616534.6869999997,0,0,0,0,-0,FALSE
TLT,2013-12-18,72.11100000000003,21075,1519739.3250000007,0,0,0,0,-0,FALSE
GLD,2013-12-18,117.61000000000003,7759,912535.9900000002,916,107730.76000000002,3.206000000000001,0,-0,FALSE
VIXY,2013-12-18,47087.76500000017,0,0,0,0,0,0,-0,FALSE
SVXY,2013-12-18,65.66500000000023,0,0,0,0,0,0,-0,FALSE
Cash,2013-12-19,0,0,-2093561.584736559,0,-0,0,-0,0,FALSE
VTI,2013-12-19,76.064,21223,1614306.2719999999,0,0,0,0,-0,FALSE
TLT,2013-12-19,72.04100000000003,21075,1518264.0750000004,0,0,0,0,-0,FALSE
GLD,2013-12-19,114.82000000000002,7759,890888.3800000001,0,0,0,0,-0,FALSE
VIXY,2013-12-19,47599.76200000017,0,0,0,0,0,0,-0,FALSE
SVXY,2013-12-19,65.01000000000023,0,0,0,0,0,0,-0,FALSE
Cash,2013-12-20,0,0,-2093561.584736559,0,-0,0,-0,0,FALSE
VTI,2013-12-20,76.56699999999998,21223,1624981.4409999996,0,0,0,0,-0,FALSE
TLT,2013-12-20,73.14900000000002,21075,1541615.1750000003,0,0,0,0,-0,FALSE
GLD,2013-12-20,115.94000000000004,7759,899578.4600000003,0,0,0,0,-0,FALSE
VIXY,2013-12-20,47823.761000000166,0,0,0,0,0,0,-0,FALSE
SVXY,2013-12-20,64.67000000000023,0,0,0,0,0,0,-0,FALSE
Cash,2013-12-23,0,0,-1171666.657681962,0,921960.7009999999,0,-0,0,FALSE
VTI,2013-12-23,77.022,3300,254172.6,-17923,-1380465.306,50.918206038570986,0,-0,FALSE
TLT,2013-12-23,72.73500000000003,24908,1811683.3800000006,3833,278793.2550000001,9.4132393642678025,0,-0,FALSE
GLD,2013-12-23,115.57000000000004,9314,1076418.9800000004,1555,179711.35000000006,5.442500000000003,0,-0,FALSE
VIXY,2013-12-23,46143.76900000017,0,0,0,0,0,0,-0,FALSE
SVXY,2013-12-23,67.01500000000024,0,0,0,0,0,0,-0,FALSE
Cash,2013-12-24,0,0,-1125405.7924053934,0,46262.567,0,-0,0,FALSE
VTI,2013-12-24,77.233,2701,208606.333,-599,-46262.567,1.7017234314240672,0,-0,FALSE
TLT,2013-12-24,72.15300000000002,24908,1797186.9240000006,0,0,0,0,-0,FALSE
GLD,2013-12-24,116.10000000000002,9314,1081355.4000000001,0,0,0,0,-0,FALSE
VIXY,2013-12-24,45199.77400000014,0,0,0,0,0,0,-0,FALSE
SVXY,2013-12-24,68.30500000000025,0,0,0,0,0,0,-0,FALSE
Cash,2013-12-26,0,0,-1995049.2399627394,0,-869603.1500000003,0,-0,0,FALSE
VTI,2013-12-26,77.598,2311,179328.978,-390,-30263.22,1.1079630753138077,0,-0,FALSE
TLT,2013-12-26,71.87500000000001,39234,2819943.7500000005,14326,1029681.2500000002,35.29759427032322,0,-0,FALSE
GLD,2013-12-26,116.74000000000001,8202,957501.4800000001,-1112,-129814.88,3.892,0,-0,FALSE
VIXY,2013-12-26,44383.778000000166,0,0,0,0,0,0,-0,FALSE
SVXY,2013-12-26,69.50500000000024,0,0,0,0,0,0,-0,FALSE
Cash,2013-12-27,0,0,-1731356.277140623,0,263701.0500000001,0,-0,0,FALSE
VTI,2013-12-27,77.55,1916,148585.8,-395,-30632.25,1.1221778836089595,0,-0,FALSE
TLT,2013-12-27,71.67100000000002,39234,2811940.014000001,0,0,0,0,-0,FALSE
GLD,2013-12-27,117.12000000000005,6212,727549.4400000003,-1990,-233068.8000000001,6.965000000000003,0,-0,FALSE
VIXY,2013-12-27,44959.77500000016,0,0,0,0,0,0,-0,FALSE
SVXY,2013-12-27,68.49000000000022,0,0,0,0,0,0,-0,FALSE
Cash,2013-12-30,0,0,-1731356.277140623,0,-0,0,-0,0,FALSE
VTI,2013-12-30,77.57399999999998,1916,148631.78399999996,0,0,0,0,-0,FALSE
TLT,2013-12-30,72.16400000000002,39234,2831282.3760000006,0,0,0,0,-0,FALSE
GLD,2013-12-30,115.39000000000006,6212,716802.6800000004,0,0,0,0,-0,FALSE
VIXY,2013-12-30,45711.77100000017,0,0,0,0,0,0,-0,FALSE
SVXY,2013-12-30,67.43000000000023,0,0,0,0,0,0,-0,FALSE
Cash,2013-12-31,0,0,-1952577.4408446166,0,-221038.37099999943,0,-0,0,FALSE
VTI,2013-12-31,77.85799999999999,34365,2675590.1699999995,32449,2526414.2419999996,92.18567396788988,0,-0,FALSE
TLT,2013-12-31,71.70700000000001,4621,331358.047,-34613,-2481994.3910000003,85.28353002650698,0,-0,FALSE
GLD,2013-12-31,116.12000000000008,7733,897955.9600000005,1521,176618.5200000001,5.323500000000004,0,-0,FALSE
VIXY,2013-12-31,45647.772000000165,0,0,0,0,0,0,-0,FALSE
SVXY,2013-12-31,67.47000000000024,0,0,0,0,0,0,-0,FALSE
Cash,2014-01-02,0,0,-1952577.4408446166,0,-0,0,-0,0,FALSE
VTI,2014-01-02,77.17599999999999,34365,2652153.2399999998,0,0,0,0,-0,FALSE
TLT,2014-01-02,71.92500000000003,4621,332365.4250000001,0,0,0,0,-0,FALSE
GLD,2014-01-02,118.00000000000004,7733,912494.0000000003,0,0,0,0,-0,FALSE
VIXY,2014-01-02,46575.76700000016,0,0,0,0,0,0,-0,FALSE
SVXY,2014-01-02,66.11500000000024,0,0,0,0,0,0,-0,FALSE
Cash,2014-01-03,0,0,-1952577.4408446166,0,-0,0,-0,0,FALSE
VTI,2014-01-03,77.16,34365,2651603.4,0,0,0,0,-0,FALSE
TLT,2014-01-03,71.92500000000003,4621,332365.4250000001,0,0,0,0,-0,FALSE
GLD,2014-01-03,119.29000000000003,7733,922469.5700000003,0,0,0,0,-0,FALSE
VIXY,2014-01-03,46271.76900000016,0,0,0,0,0,0,-0,FALSE
SVXY,2014-01-03,66.51500000000023,0,0,0,0,0,0,-0,FALSE
Cash,2014-01-06,0,0,-1952577.4408446166,0,-0,0,-0,0,FALSE
VTI,2014-01-06,76.957,34365,2644627.3049999997,0,0,0,0,-0,FALSE
TLT,2014-01-06,72.22700000000003,4621,333760.9670000001,0,0,0,0,-0,FALSE
GLD,2014-01-06,119.50000000000006,7733,924093.5000000005,0,0,0,0,-0,FALSE
VIXY,2014-01-06,45695.77200000015,0,0,0,0,0,0,-0,FALSE
SVXY,2014-01-06,67.31000000000023,0,0,0,0,0,0,-0,FALSE
Cash,2014-01-07,0,0,-1876838.112101772,0,75741.90600000003,0,-0,0,FALSE
VTI,2014-01-07,77.452,34365,2661637.98,0,0,0,0,-0,FALSE
TLT,2014-01-07,72.41100000000003,3575,258869.3250000001,-1046,-75741.90600000003,2.5772571553567967,0,-0,FALSE
GLD,2014-01-07,118.82000000000004,7733,918835.0600000003,0,0,0,0,-0,FALSE
VIXY,2014-01-07,44687.77700000016,0,0,0,0,0,0,-0,FALSE
SVXY,2014-01-07,68.88500000000023,0,0,0,0,0,0,-0,FALSE
Cash,2014-01-08,0,0,-1917169.7359553783,0,-40269.6520000014,0,-0,0,FALSE
VTI,2014-01-08,77.509,24364,1888429.276,-10001,-775167.509,28.412255539847106,0,-0,FALSE
TLT,2014-01-08,72.21300000000002,13444,970831.5720000003,9869,712670.0970000002,24.316098064924944,0,-0,FALSE
GLD,2014-01-08,118.12000000000005,5192,613279.0400000003,-2541,-300142.9200000001,8.893500000000003,0,-0,FALSE
VIXY,2014-01-08,44767.77600000014,9,402909.9840000013,9,402909.9840000013,0.35,0,-0,FALSE
SVXY,2014-01-08,68.77000000000022,0,0,0,0,0,0,-0,FALSE
Cash,2014-01-09,0,0,-1902186.7661842234,0,15011.299999999508,0,-0,0,FALSE
VTI,2014-01-09,77.57399999999998,18488,1434188.1119999997,-5876,-455824.8239999999,16.693385832374176,0,-0,FALSE
TLT,2014-01-09,72.63600000000002,16316,1185128.9760000005,2872,208610.59200000006,7.076343012211671,0,-0,FALSE
GLD,2014-01-09,118.46000000000004,6395,757551.7000000002,1203,142507.38000000003,4.2105000000000015,0,-0,FALSE
VIXY,2014-01-09,44847.77600000015,11,493325.53600000165,2,89695.5520000003,0.35,0,-0,FALSE
SVXY,2014-01-09,68.59000000000023,0,0,0,0,0,0,-0,FALSE
Cash,2014-01-10,0,0,-1902186.7661842234,0,-0,0,-0,0,FALSE
VTI,2014-01-10,77.79299999999998,18488,1438236.9839999997,0,0,0,0,-0,FALSE
TLT,2014-01-10,73.50200000000002,16316,1199258.6320000004,0,0,0,0,-0,FALSE
GLD,2014-01-10,120.26000000000005,6395,769062.7000000003,0,0,0,0,-0,FALSE
VIXY,2014-01-10,43791.78100000015,11,481709.59100000164,0,0,0,0,-0,FALSE
SVXY,2014-01-10,70.20000000000023,0,0,0,0,0,0,-0,FALSE
Cash,2014-01-13,0,0,-1902186.7661842234,0,-0,0,-0,0,FALSE
VTI,2014-01-13,76.81099999999999,18488,1420081.768,0,0,0,0,-0,FALSE
TLT,2014-01-13,73.86800000000004,16316,1205230.2880000006,0,0,0,0,-0,FALSE
GLD,2014-01-13,121.02000000000001,6395,773922.9,0,0,0,0,-0,FALSE
VIXY,2014-01-13,45327.773000000154,11,498605.5030000017,0,0,0,0,-0,FALSE
SVXY,2014-01-13,67.76500000000023,0,0,0,0,0,0,-0,FALSE
Cash,2014-01-14,0,0,-1902186.7661842234,0,-0,0,-0,0,FALSE
VTI,2014-01-14,77.65499999999999,18488,1435685.6399999997,0,0,0,0,-0,FALSE
TLT,2014-01-14,73.53000000000004,16316,1199715.4800000007,0,0,0,0,-0,FALSE
GLD,2014-01-14,119.89000000000003,6395,766696.5500000002,0,0,0,0,-0,FALSE
VIXY,2014-01-14,43487.783000000156,11,478365.6130000017,0,0,0,0,-0,FALSE
SVXY,2014-01-14,70.46500000000023,0,0,0,0,0,0,-0,FALSE
Cash,2014-01-15,0,0,-1940772.6946842235,0,-38559.68900000019,0,-0,0,FALSE
VTI,2014-01-15,78.04499999999999,18488,1442895.9599999997,0,0,0,0,-0,FALSE
TLT,2014-01-15,73.45200000000004,16316,1198442.8320000006,0,0,0,0,-0,FALSE
GLD,2014-01-15,119.66000000000003,6395,765225.7000000002,0,0,0,0,-0,FALSE
VIXY,2014-01-15,43727.781000000134,0,0,-11,-481005.59100000147,0.35,0,-0,FALSE
SVXY,2014-01-15,70.24000000000022,7397,519565.28000000166,7397,519565.28000000166,25.889500000000087,0,-0,FALSE
Cash,2014-01-16,0,0,-1940772.6946842235,0,-0,0,-0,0,FALSE
VTI,2014-01-16,77.98799999999999,18488,1441842.1439999996,0,0,0,0,-0,FALSE
TLT,2014-01-16,73.94500000000005,16316,1206486.6200000008,0,0,0,0,-0,FALSE
GLD,2014-01-16,119.79000000000002,6395,766057.0500000002,0,0,0,0,-0,FALSE
VIXY,2014-01-16,43935.78000000015,0,0,0,0,0,0,-0,FALSE
SVXY,2014-01-16,69.87500000000023,7397,516865.3750000017,0,0,0,0,-0,FALSE
Cash,2014-01-17,0,0,-1908290.7791842232,0,32508.155000000203,0,-0,0,FALSE
VTI,2014-01-17,77.688,18488,1436295.744,0,0,0,0,-0,FALSE
TLT,2014-01-17,74.25500000000004,16316,1211544.5800000005,0,0,0,0,-0,FALSE
GLD,2014-01-17,120.93000000000002,6395,773347.3500000001,0,0,0,0,-0,FALSE
VIXY,2014-01-17,43951.78000000012,11,483469.58000000136,11,483469.58000000136,0.35,0,-0,FALSE
SVXY,2014-01-17,69.75500000000021,0,0,-7397,-515977.73500000156,25.88950000000008,0,-0,FALSE
Cash,2014-01-21,0,0,-1908290.7791842232,0,-0,0,-0,0,FALSE
VTI,2014-01-21,77.94699999999999,18488,1441084.1359999997,0,0,0,0,-0,FALSE
TLT,2014-01-21,74.31100000000006,16316,1212458.276000001,0,0,0,0,-0,FALSE
GLD,2014-01-21,119.70000000000005,6395,765481.5000000002,0,0,0,0,-0,FALSE
VIXY,2014-01-21,43423.78300000014,11,477661.6130000015,0,0,0,0,-0,FALSE
SVXY,2014-01-21,70.54500000000023,0,0,0,0,0,0,-0,FALSE
Cash,2014-01-22,0,0,-1908290.7791842232,0,-0,0,-0,0,FALSE
VTI,2014-01-22,78.09299999999999,18488,1443783.3839999998,0,0,0,0,-0,FALSE
TLT,2014-01-22,74.12800000000004,16316,1209472.4480000008,0,0,0,0,-0,FALSE
GLD,2014-01-22,119.19000000000001,6395,762220.05,0,0,0,0,-0,FALSE
VIXY,2014-01-22,42783.78600000014,11,470621.6460000015,0,0,0,0,-0,FALSE
SVXY,2014-01-22,71.63000000000022,0,0,0,0,0,0,-0,FALSE
Cash,2014-01-23,0,0,-1908290.7791842232,0,-0,0,-0,0,FALSE
VTI,2014-01-23,77.41999999999999,18488,1431340.9599999997,0,0,0,0,-0,FALSE
TLT,2014-01-23,75.17700000000005,16316,1226587.9320000007,0,0,0,0,-0,FALSE
GLD,2014-01-23,121.79,6395,778847.05,0,0,0,0,-0,FALSE
VIXY,2014-01-23,43887.78100000013,11,482765.5910000014,0,0,0,0,-0,FALSE
SVXY,2014-01-23,69.69000000000021,0,0,0,0,0,0,-0,FALSE
Cash,2014-01-24,0,0,-1841248.9405972823,0,67079.4090000008,0,-0,0,FALSE
VTI,2014-01-24,75.74799999999998,26098,1976871.3039999993,7610,576442.2799999998,21.61967402486069,0,-0,FALSE
TLT,2014-01-24,75.66300000000004,11973,905913.0990000005,-4343,-328604.40900000016,10.700739035169338,0,-0,FALSE
GLD,2014-01-24,122.28999999999999,4995,610838.5499999999,-1400,-171206,4.9,0,-0,FALSE
VIXY,2014-01-24,47903.76000000014,8,383230.0800000011,-3,-143711.28000000044,0.35,0,-0,FALSE
SVXY,2014-01-24,63.3900000000002,0,0,0,0,0,0,-0,FALSE
Cash,2014-01-27,0,0,-1841248.9405972823,0,-0,0,-0,0,FALSE
VTI,2014-01-27,75.26099999999998,26098,1964161.5779999995,0,0,0,0,-0,FALSE
TLT,2014-01-27,75.13500000000005,11973,899591.3550000006,0,0,0,0,-0,FALSE
GLD,2014-01-27,120.96,4995,604195.2,0,0,0,0,-0,FALSE
VIXY,2014-01-27,48639.757000000136,8,389118.0560000011,0,0,0,0,-0,FALSE
SVXY,2014-01-27,61.81000000000019,0,0,0,0,0,0,-0,FALSE
Cash,2014-01-28,0,0,-1918388.4948397714,0,-77101.10900000055,0,-0,0,FALSE
VTI,2014-01-28,75.78799999999997,19698,1492872.0239999993,-6400,-485043.1999999998,18.181977080432677,0,-0,FALSE
TLT,2014-01-28,75.31800000000005,20055,1510502.4900000012,8082,608720.0760000005,19.91326540798207,0,-0,FALSE
GLD,2014-01-28,120.94999999999999,4995,604145.25,0,0,0,0,-0,FALSE
VIXY,2014-01-28,46575.76700000014,7,326030.369000001,-1,-46575.76700000014,0.35,0,-0,FALSE
SVXY,2014-01-28,64.32000000000018,0,0,0,0,0,0,-0,FALSE
Cash,2014-01-29,0,0,-1949387.451323419,0,-30978.006999998863,0,-0,0,FALSE
VTI,2014-01-29,75.00899999999997,26004,1950534.0359999994,6306,473006.75399999984,17.914983648955737,0,-0,FALSE
TLT,2014-01-29,75.93700000000005,20055,1522916.535000001,0,0,0,0,-0,FALSE
GLD,2014-01-29,122.47,4228,517803.16,-767,-93934.49,2.6845,0,-0,FALSE
VIXY,2014-01-29,49727.75100000014,0,0,-7,-348094.257000001,0.35,0,-0,FALSE
SVXY,2014-01-29,60.03000000000018,0,0,0,0,0,0,-0,FALSE
Cash,2014-01-30,0,0,-1949387.451323419,0,-0,0,-0,0,FALSE
VTI,2014-01-30,75.88599999999997,26004,1973339.543999999,0,0,0,0,-0,FALSE
TLT,2014-01-30,75.71900000000004,20055,1518544.5450000006,0,0,0,0,-0,FALSE
GLD,2014-01-30,119.76999999999998,4228,506387.55999999994,0,0,0,0,-0,FALSE
VIXY,2014-01-30,48943.75500000014,0,0,0,0,0,0,-0,FALSE
SVXY,2014-01-30,60.86000000000018,0,0,0,0,0,0,-0,FALSE
Cash,2014-01-31,0,0,-1327014.684121645,0,622434.9920000009,0,-0,0,FALSE
VTI,2014-01-31,75.38999999999999,26004,1960441.5599999996,0,0,0,0,-0,FALSE
TLT,2014-01-31,76.22600000000006,2903,221284.07800000015,-17152,-1307428.352000001,42.26079822681938,0,-0,FALSE
GLD,2014-01-31,120.08999999999999,9932,1192733.88,5704,684993.36,19.964000000000002,0,-0,FALSE
VIXY,2014-01-31,52831.736000000164,0,0,0,0,0,0,-0,FALSE
SVXY,2014-01-31,56.26000000000017,0,0,0,0,0,0,-0,FALSE
Cash,2014-02-03,0,0,-1262594.8266602473,0,64421.920000000035,0,-0,0,FALSE
VTI,2014-02-03,73.62099999999997,26004,1914440.4839999992,0,0,0,0,-0,FALSE
TLT,2014-02-03,77.15200000000004,2068,159550.3360000001,-835,-64421.920000000035,2.062538602268571,0,-0,FALSE
GLD,2014-02-03,121.31999999999998,9932,1204950.2399999998,0,0,0,0,-0,FALSE
VIXY,2014-02-03,56623.71700000018,0,0,0,0,0,0,-0,FALSE
SVXY,2014-02-03,52.22000000000015,0,0,0,0,0,0,-0,FALSE
Cash,2014-02-04,0,0,-1132641.167849975,0,129963.47399999993,0,-0,0,FALSE
VTI,2014-02-04,74.18099999999998,23329,1730568.5489999996,-2675,-198434.17499999996,7.599514306816936,0,-0,FALSE
TLT,2014-02-04,76.33300000000004,2965,226327.34500000012,897,68470.70100000003,2.215675420673078,0,-0,FALSE
GLD,2014-02-04,120.98999999999997,9932,1201672.6799999997,0,0,0,0,-0,FALSE
VIXY,2014-02-04,55503.72200000016,0,0,0,0,0,0,-0,FALSE
SVXY,2014-02-04,53.07000000000016,0,0,0,0,0,0,-0,FALSE
Cash,2014-02-05,0,0,-1324591.3010131328,0,-191943.86400000012,0,-0,0,FALSE
VTI,2014-02-05,74.06699999999998,23329,1727909.0429999996,0,0,0,0,-0,FALSE
TLT,2014-02-05,75.62800000000004,5503,416180.88400000025,2538,191943.86400000012,6.269163157894741,0,-0,FALSE
GLD,2014-02-05,121.28999999999999,9932,1204652.28,0,0,0,0,-0,FALSE
VIXY,2014-02-05,57535.712000000174,0,0,0,0,0,0,-0,FALSE
SVXY,2014-02-05,51.180000000000156,0,0,0,0,0,0,-0,FALSE
Cash,2014-02-06,0,0,-1400499.214881774,0,-75905.42400000004,0,-0,0,FALSE
VTI,2014-02-06,74.968,23329,1748928.472,0,0,0,0,-0,FALSE
TLT,2014-02-06,75.30300000000004,6511,490297.8330000003,1008,75905.42400000004,2.4898686410496733,0,-0,FALSE
GLD,2014-02-06,121.23999999999997,9932,1204155.6799999997,0,0,0,0,-0,FALSE
VIXY,2014-02-06,51791.74100000017,0,0,0,0,0,0,-0,FALSE
SVXY,2014-02-06,56.16000000000016,0,0,0,0,0,0,-0,FALSE
Cash,2014-02-07,0,0,-2019877.8772317274,0,-619328.7580000007,0,-0,0,FALSE
VTI,2014-02-07,75.93399999999998,19817,1504784.0779999997,-3512,-266680.2079999999,9.977346103687866,0,-0,FALSE
TLT,2014-02-07,75.36700000000005,20619,1553992.1730000009,14108,1063277.6360000006,34.84850384867499,0,-0,FALSE
GLD,2014-02-07,122.16999999999997,8481,1036123.7699999998,-1451,-177268.66999999995,5.078499999999998,0,-0,FALSE
VIXY,2014-02-07,48719.75600000016,0,0,0,0,0,0,-0,FALSE
SVXY,2014-02-07,59.52000000000019,0,0,0,0,0,0,-0,FALSE
Cash,2014-02-10,0,0,-2019877.8772317274,0,-0,0,-0,0,FALSE
VTI,2014-02-10,76.02399999999999,19817,1506567.6079999998,0,0,0,0,-0,FALSE
TLT,2014-02-10,75.57800000000006,20619,1558342.7820000013,0,0,0,0,-0,FALSE
GLD,2014-02-10,122.91999999999999,8481,1042484.5199999999,0,0,0,0,-0,FALSE
VIXY,2014-02-10,48639.757000000165,0,0,0,0,0,0,-0,FALSE
SVXY,2014-02-10,59.46000000000017,0,0,0,0,0,0,-0,FALSE
Cash,2014-02-11,0,0,-2019877.8772317274,0,-0,0,-0,0,FALSE
VTI,2014-02-11,76.89199999999998,19817,1523768.7639999997,0,0,0,0,-0,FALSE
TLT,2014-02-11,75.14100000000006,20619,1549332.2790000013,0,0,0,0,-0,FALSE
GLD,2014-02-11,124.36,8481,1054697.16,0,0,0,0,-0,FALSE
VIXY,2014-02-11,46847.766000000156,0,0,0,0,0,0,-0,FALSE
SVXY,2014-02-11,61.710000000000186,0,0,0,0,0,0,-0,FALSE
Cash,2014-02-12,0,0,-2019877.8772317274,0,-0,0,-0,0,FALSE
VTI,2014-02-12,76.99799999999999,19817,1525869.366,0,0,0,0,-0,FALSE
TLT,2014-02-12,74.75300000000004,20619,1541332.1070000008,0,0,0,0,-0,FALSE
GLD,2014-02-12,124.42999999999998,8481,1055290.8299999998,0,0,0,0,-0,FALSE
VIXY,2014-02-12,45839.77100000015,0,0,0,0,0,0,-0,FALSE
SVXY,2014-02-12,62.96000000000019,0,0,0,0,0,0,-0,FALSE
Cash,2014-02-13,0,0,-2019877.8772317274,0,-0,0,-0,0,FALSE
VTI,2014-02-13,77.46799999999999,19817,1535183.3559999997,0,0,0,0,-0,FALSE
TLT,2014-02-13,75.17600000000006,20619,1550053.9440000013,0,0,0,0,-0,FALSE
GLD,2014-02-13,125.48999999999998,8481,1064280.69,0,0,0,0,-0,FALSE
VIXY,2014-02-13,45455.773000000154,0,0,0,0,0,0,-0,FALSE
SVXY,2014-02-13,63.460000000000214,0,0,0,0,0,0,-0,FALSE
Cash,2014-02-14,0,0,-2019877.8772317274,0,-0,0,-0,0,FALSE
VTI,2014-02-14,77.84199999999998,19817,1542594.9139999996,0,0,0,0,-0,FALSE
TLT,2014-02-14,75.21800000000005,20619,1550919.942000001,0,0,0,0,-0,FALSE
GLD,2014-02-14,127.14999999999998,8481,1078359.15,0,0,0,0,-0,FALSE
VIXY,2014-02-14,44767.77600000014,0,0,0,0,0,0,-0,FALSE
SVXY,2014-02-14,64.40000000000022,0,0,0,0,0,0,-0,FALSE
Cash,2014-02-18,0,0,-2056723.3274395897,0,-36798.178000001964,0,-0,0,FALSE
VTI,2014-02-18,78.06899999999997,15889,1240438.3409999995,-3928,-306655.0319999999,11.159207860262004,0,-0,FALSE
TLT,2014-02-18,75.38800000000006,20619,1554425.1720000012,0,0,0,0,-0,FALSE
GLD,2014-02-18,127.39999999999999,6770,862498,-1711,-217981.4,5.988499999999999,0,-0,FALSE
VIXY,2014-02-18,44159.77900000015,0,0,0,0,0,0,-0,FALSE
SVXY,2014-02-18,65.23000000000022,8607,561434.6100000018,8607,561434.6100000018,30.124500000000097,0,-0,FALSE
Cash,2014-02-19,0,0,-1884211.3877678798,0,172553.5800000018,0,-0,0,FALSE
VTI,2014-02-19,77.55,18490,1433899.5,2601,201707.55,7.389328291814945,0,-0,FALSE
TLT,2014-02-19,75.07000000000005,20619,1547868.330000001,0,0,0,0,-0,FALSE
GLD,2014-02-19,126.27,7949,1003720.23,1179,148872.33,4.1265,0,-0,FALSE
VIXY,2014-02-19,47183.764000000156,0,0,0,0,0,0,-0,FALSE
SVXY,2014-02-19,60.78000000000021,0,0,-8607,-523133.46000000177,30.124500000000104,0,-0,FALSE
Cash,2014-02-20,0,0,-1884211.3877678798,0,-0,0,-0,0,FALSE
VTI,2014-02-20,78.06899999999999,18490,1443495.8099999998,0,0,0,0,-0,FALSE
TLT,2014-02-20,74.88700000000004,20619,1544095.053000001,0,0,0,0,-0,FALSE
GLD,2014-02-20,127.59999999999998,7949,1014292.3999999998,0,0,0,0,-0,FALSE
VIXY,2014-02-20,45423.77300000015,0,0,0,0,0,0,-0,FALSE
SVXY,2014-02-20,63.100000000000215,0,0,0,0,0,0,-0,FALSE
Cash,2014-02-21,0,0,-1884211.3877678798,0,-0,0,-0,0,FALSE
VTI,2014-02-21,78.00399999999999,18490,1442293.9599999997,0,0,0,0,-0,FALSE
TLT,2014-02-21,75.28200000000004,20619,1552239.558000001,0,0,0,0,-0,FALSE
GLD,2014-02-21,127.57999999999996,7949,1014133.4199999997,0,0,0,0,-0,FALSE
VIXY,2014-02-21,45887.77100000014,0,0,0,0,0,0,-0,FALSE
SVXY,2014-02-21,62.4800000000002,0,0,0,0,0,0,-0,FALSE
Cash,2014-02-24,0,0,-1884211.3877678798,0,-0,0,-0,0,FALSE
VTI,2014-02-24,78.451,18490,1450558.99,0,0,0,0,-0,FALSE
TLT,2014-02-24,75.09100000000004,20619,1548301.3290000008,0,0,0,0,-0,FALSE
GLD,2014-02-24,128.98999999999998,7949,1025341.5099999999,0,0,0,0,-0,FALSE
VIXY,2014-02-24,45583.772000000135,0,0,0,0,0,0,-0,FALSE
SVXY,2014-02-24,62.920000000000215,0,0,0,0,0,0,-0,FALSE
Cash,2014-02-25,0,0,-1939913.146272555,0,-55652.43600000022,0,-0,0,FALSE
VTI,2014-02-25,78.418,9496,744657.3280000001,-8994,-705291.4920000001,25.551394493323677,0,-0,FALSE
TLT,2014-02-25,75.76200000000004,28178,2134821.6360000013,7559,572684.9580000003,18.671610181648827,0,-0,FALSE
GLD,2014-02-25,129.20999999999998,9406,1215349.2599999998,1457,188258.96999999997,5.099499999999999,0,-0,FALSE
VIXY,2014-02-25,45535.772000000135,0,0,0,0,0,0,-0,FALSE
SVXY,2014-02-25,62.880000000000216,0,0,0,0,0,0,-0,FALSE
Cash,2014-02-26,0,0,-1938180.7780516197,0,1792.0199999979523,0,-0,0,FALSE
VTI,2014-02-26,78.499,6656,522489.344,-2840,-222937.15999999997,8.068245889773548,0,-0,FALSE
TLT,2014-02-26,76.16400000000003,24148,1839208.2720000008,-4030,-306940.9200000001,9.954533172720536,0,-0,FALSE
GLD,2014-02-26,128.10999999999999,8302,1063569.22,-1104,-141433.43999999997,3.8639999999999994,0,-0,FALSE
VIXY,2014-02-26,46127.76900000014,0,0,0,0,0,0,-0,FALSE
